text,source,language,sentiment_label,sentiment_score
 @shubhankarmishraofficial  ideat loug ho Tum loug Samaj nhi Aya ha Kya Tum lougu ko pahalgam attack Pakistan na nhi Kiya ha Kya proof ha,youtube,tl,NEGATIVE,0.6721453666687012
jai hind jai bharat humara bharat aab jaati azaad ho jayega .,youtube,so,NEGATIVE,0.34037381410598755
Please live coverage band krdo atankwadiyo ko sari information milti hai like Mumbai Taj attack,youtube,en,NEGATIVE,0.46145474910736084
 @SalmanKhokhar-q5t  abb tera kyaa kyaa tbaah hua vo bhi btaa de😂🤣,youtube,so,NEGATIVE,0.2747861444950104
@Mehaksharma510  😅😅🤣 sabar kro sub pata chal jai ga pak army kesa jawab deti ha but afsoos Ap ki jhoti midia Ap ko kuch batati to ha nhi,youtube,id,NEGATIVE,0.3423272669315338
"I want to tell you 
Ja war pran 😂",youtube,en,POSITIVE,0.40448054671287537
Kitne me bike ho bhai or kitna jhoot bologe,youtube,sl,NEGATIVE,0.32227954268455505
Bhai mera naam galib hussain from assam mera namaaz me smile nikalta tha 7 se lekar 18 saal tak aur 18 saal ko mera bemaar hogaya tha tab se ab mera namaaz me smile band hogaya Allah ki kassam,youtube,id,NEGATIVE,0.36105215549468994
Hadees me he ( Ali raziallahu anhu ) Allah ka wali he aur assam ki musalman ko Ali kehti ho aaplog to i am from assam,youtube,et,NEGATIVE,0.3403370976448059
Bhai mera naam galib hussain,youtube,id,NEGATIVE,0.2798202335834503
Jay Hind 🇮🇳🙏🏻,youtube,en,POSITIVE,0.2556404769420624
Galib agaya he jeise quraan me kehdiyagya alif laam meem ehle rum maglub hogaye najdik ke mulk me aur wo maglub hone ke baad ankarib galib ajayenge chand hi saal me pehle bhi aur baad me bhi Allah hi ka hukm he (surah rum),youtube,so,NEGATIVE,0.35389047861099243
"इंडियन आर्मी, नेवी, एयरफोर्स ज़िंदाबाद ✊🇮🇳🇮🇳🇮🇳",youtube,hi,POSITIVE,0.2814164459705353
इंडियन आर्मी जिन्दा बाद,youtube,hi,NEUTRAL,0.2739339768886566
Yes ❤❤🎉,youtube,fr,POSITIVE,0.43727123737335205
कैसे 🤔,youtube,hi,POSITIVE,0.2334633767604828
जय हिन्द 😊❤,youtube,ne,POSITIVE,0.43028524518013
"Unhe jaroorat nahi hai bhai vo Indian Army hai, wahi to humara hosla hai, jai Hind🇮🇳",youtube,id,NEGATIVE,0.4640446901321411
Israil jinda baad 💪💪🇮🇱🇮🇱,youtube,so,NEGATIVE,0.41449108719825745
Jai Hind,youtube,id,NEUTRAL,0.2522337734699249
Yes ❤❤,youtube,fr,POSITIVE,0.43727123737335205
अग्निपथ योजना बड़ा रही अग्निवीरों का हौसला 😢,youtube,hi,POSITIVE,0.3018576502799988
Haan bilkul  hai hind,youtube,so,NEGATIVE,0.3158203661441803
Har har mahadev,youtube,sv,NEGATIVE,0.25618666410446167
I love india i love indian army❤❤❤❤❤❤❤❤❤❤😂😂😂😂😂😂​ @atulsharma-wb5ts ,youtube,en,POSITIVE,0.7869831323623657
I  am  a  indian,youtube,it,POSITIVE,0.35969164967536926
Yes bro jai Hind 🇮🇳🚩🙏,youtube,en,POSITIVE,0.2947085201740265
Jai hind,youtube,sw,NEUTRAL,0.2522337734699249
❤,youtube,unknown,POSITIVE,0.3085777759552002
Jai hind sir,youtube,id,NEUTRAL,0.2536441385746002
Bharat mata ki jay,youtube,id,NEGATIVE,0.31808993220329285
हमें पुरा LOC चाहिए.. मुझे मेरे देश के बीर जवानों से पुरा उम्मीद है.. वो हमें हमारा खोया हुआ LOC वापस दिलवाएंगे... जय हिन्द.. जय भारत 🙏🙏🙏❤️❤️❤️❤️,youtube,hi,POSITIVE,0.40361857414245605
gorkha❤🎉,youtube,so,POSITIVE,0.3085777759552002
Chote mote hamlo se kuch nahi hoga israel pattun pura flat...😅,youtube,en,NEGATIVE,0.558689296245575
White flag 😂😂😂😂,youtube,en,POSITIVE,0.4785190224647522
Gud thinking,youtube,en,POSITIVE,0.3829432725906372
1 no baat🎉,youtube,so,NEGATIVE,0.7001569271087646
🇮🇳 Indian ARMI 🙌,youtube,id,POSITIVE,0.4833882749080658
Sab batado,youtube,tl,NEUTRAL,0.2934201955795288
Vande Maa Taram 🇮🇳 Indian Army,youtube,id,NEGATIVE,0.31462016701698303
Opration india ne kiya hai​ @Raniyadavgaming ,youtube,tl,NEGATIVE,0.3467794954776764
हम रेडी है कभी भी 🇮🇳🇮🇳🇮🇳🇮🇳,youtube,hi,POSITIVE,0.33209049701690674
"Hosla to banaenge hi aur Agar jarurat pade To Ham hathiyar lekar ladne ke liye taiyar hain 



Jai Shree Ram ❤",youtube,id,NEGATIVE,0.4381982982158661
Bilkul hamare real hero hamare sanik hai 👌🏻👌🏻👌🏻👌🏻,youtube,so,POSITIVE,0.3401804268360138
जय हिन्द जय भारत🎉🎉,youtube,hi,POSITIVE,0.34526029229164124
 @SahebAli-s6o  Muhammad jaise bachchi baz nabi nahi sakta aur Allah kabhi sach nahi ho sakta,youtube,id,NEGATIVE,0.3170565962791443
​ @hasamhingoraofficial katwa is spotted here😅,youtube,en,NEGATIVE,0.37408214807510376
"Apki bat to sahi hai, lekin log wKai me unke liye kya kr rhe hai, atleast prarthna jarur kre 🙏",youtube,id,NEGATIVE,0.3694755733013153
"1 chutki sindhoor= 6 fighter jets
6 indian fighter jets shoot down by Pakistan Air force.
Indian army Check Post at loc 
put White Flag High 🤣🤣🤣",youtube,en,NEGATIVE,0.6770851016044617
Ham apne desh or jwano k sath h modi ji pakistan ko mitanah nakse se bass,youtube,id,NEGATIVE,0.3178657591342926
Jay Jawan.❤,youtube,so,POSITIVE,0.31011274456977844
😂😂,youtube,unknown,POSITIVE,0.3085777759552002
😂😂,youtube,unknown,POSITIVE,0.3085777759552002
Jai hind,youtube,sw,NEUTRAL,0.2522337734699249
🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🇮🇳🚩🌹🚩🌹👌👌👌👌 जय हिंद जय भारत,youtube,mr,POSITIVE,0.26367899775505066
Jai Hind Jai Bharat,youtube,id,NEUTRAL,0.26472005248069763
🎉,youtube,unknown,POSITIVE,0.3085777759552002
Jai hind jai bharat army 🪖🇮🇳🇮🇱💪🚩,youtube,id,POSITIVE,0.2580365538597107
❤❤❤,youtube,unknown,POSITIVE,0.3085777759552002
hap hhawre,youtube,cy,POSITIVE,0.25397416949272156
Beta ai,youtube,id,NEUTRAL,0.23732462525367737
tea is fantastic also final season's  trailer has been lanched,youtube,en,POSITIVE,0.4871143102645874
Jay Hind 🎉,youtube,en,POSITIVE,0.2556404769420624
tea is fantastic also final season's  trailer has been lanched,youtube,en,POSITIVE,0.4871143102645874
🙏🚩,youtube,unknown,POSITIVE,0.3085777759552002
Tun k Rakh deta pak army me .,youtube,id,NEUTRAL,0.27517086267471313
😊❤,youtube,unknown,POSITIVE,0.3085777759552002
Dono desh apni apni tarif kr rhe dono taraf godi media h 😢😢,youtube,cy,NEGATIVE,0.32768431305885315
🇮🇳🇮🇳,youtube,unknown,POSITIVE,0.3085777759552002
Jai hind jai bharat❤❤❤,youtube,id,NEUTRAL,0.25156864523887634
"​ @Raniyadavgaming ,jai hind jai bharat",youtube,id,POSITIVE,0.25595080852508545
jai hind ❤,youtube,fi,NEUTRAL,0.24159999191761017
"Khush Raha Karo, ​ @Raniyadavgaming !",youtube,id,NEGATIVE,0.2825530469417572
​ @SahebAli-s6o hutiya kya bolna chahta hai😂,youtube,so,NEGATIVE,0.2850014865398407
Bilkul,youtube,tr,NEUTRAL,0.2695884108543396
सिर्फ इस टाइम ही नहीं सैनिकों का हौसला हमेशां बढ़ाते रहना चाहिए,youtube,hi,NEGATIVE,0.5025632977485657
Jai hind,youtube,sw,NEUTRAL,0.2522337734699249
😂😂😂😂😂😂😂,youtube,unknown,POSITIVE,0.3085777759552002
@SahebAli-s6o Bhai Mera nam Kunal koushik dutta hah mah bhi Assam(jorhat)​ sah huh Mera bhi Puja ka samai smile nikalta hah. HAR HAR MAHADEV❤,youtube,id,NEGATIVE,0.269485741853714
"Bhai aapkay rafale se to mig-21 acha ta thora pakistan k andar aaya ta rafale to border per hee dheer ho gaya, abhi b time hai warranty me hoga wapas kardain",youtube,so,NEGATIVE,0.4293835163116455
​ @mcjunaid  Source from Godi pakistani media 😂😂,youtube,en,NEGATIVE,0.2701195478439331
​ @SahebAli-s6o kya bol rahe ho bhai samajh hi nahin Aaya,youtube,so,NEGATIVE,0.2801694869995117
party to banti hai 😁😁,youtube,en,NEGATIVE,0.44946417212486267
Operation sindur successful✅,youtube,it,POSITIVE,0.2631090581417084
Beshaq hosla Bhadana chaiye इंशाल्ला जीत हिंदू स्थान कि होंगी 🤲🤲,youtube,hi,NEGATIVE,0.36470672488212585
Jai Hind Jai Bharat,youtube,id,NEUTRAL,0.26472005248069763
सब सोच रहे थे कि सायरन कल इंडिया में बजेगा लेकिन पूरे पाकिस्तान को ही बजा दिया 🤣😜😂😜 Weldon Indian Army 🌹🌹❤️🇮🇳🇮🇳🌹❤️,youtube,hi,NEGATIVE,0.3216394782066345
"Tell me what is true, why tell me lies?",youtube,en,NEGATIVE,0.3059491813182831
❤😊aaq​,youtube,so,POSITIVE,0.3085777759552002
Operation feku 😅😅😅😅😅,youtube,no,POSITIVE,0.3405057489871979
Jai Hind Jai Bharat ❤ 🙏,youtube,id,NEUTRAL,0.24135378003120422
Jai Hind 🇮🇳🙏,youtube,de,NEUTRAL,0.24159999191761017
Jai hind I love indian army ❤❤❤,youtube,en,POSITIVE,0.7307937145233154
"@जिम मी:ताजा खबर: पाकिस्तान द्वारा 5 लड़ाकू विमान, 15 चौकियां, 1 एयरबेस और 2 मुख्यालय नष्ट कर दिए गए।",youtube,hi,NEGATIVE,0.6772761344909668
Jab tk ye sarkar rahegi tb tk yahi hoga Aaj se pahale etni sarkal gyi hai kisi me asaa kuch nhi hua aatanki hamala etna rep etne murder fasi ke case etne sab mamale godi media ke raaj me hua hai me ye nhi kah raha me kisi or sarkar ko saport kr rha hu bs jo sarkar bane yo desh ke bare me soche desh ke garibo ke bare me soche tb to desh aage    badhega nhi to ase hi sab khatam ho jayega samjhaa😊 godi media band kr,youtube,so,NEGATIVE,0.5891876816749573
Har har mahadev ❤ jay shri mahakal 🔥,youtube,so,POSITIVE,0.4946921169757843
😅😅​ @SahebAli-s6o  all hai bhai. Asmani kitab,youtube,et,POSITIVE,0.4360683262348175
Jai hind 🙏🙏🇮🇳🇮🇳🇮🇳🇮🇳 Indian army 🪖 jinda bad,youtube,id,NEGATIVE,0.5026708245277405
​ @SangeetaTiwari-m3c Bharat mata ki jay,youtube,id,POSITIVE,0.33627864718437195
Kaise,youtube,fi,NEUTRAL,0.27187275886535645
Dharm hamesha bharat k saath he ..kuchh nhi hoga army logon ko 🙏🇮🇳🇮🇳🇮🇳,youtube,so,NEGATIVE,0.2757883071899414
Mahadev 🙏🔱 Sabhi INDIAN Army ko surakshit rakhe,youtube,id,POSITIVE,0.37438005208969116
Apny Bhai ke lye kafan ka intizaam kro...so sad for you...India lool...Pakistan Zindabad,youtube,id,NEGATIVE,0.5776839256286621
"God be with you all soldiers 
Jai hind 🙏🏻🙏🏻🙏🏻",youtube,en,POSITIVE,0.5344114899635315
Indian Army's bi Jai gi or tumata bhi bi Jai ga Pakistan zindabad ⚔️ Pakistan ne kese 5 fighter jahaz gira diye tumare,youtube,id,NEGATIVE,0.6876004338264465
Bhagwan sb soldiers ko safe rakhe 🙌🙌🙏 aapke bhai ko bhi,youtube,af,NEGATIVE,0.3052053451538086
Tum apne liya kafan ka intjaam kro kyuki indian army se panga lena har Kisike bas ki baat nhi haai jai hind jai bharat ♥️​ @Prince_Gaming_12k ,youtube,id,NEGATIVE,0.32469359040260315
​ @Prince_Gaming_12k  Bhai toh ap bhi h apke liye bhi kafan bnye?,youtube,sw,NEGATIVE,0.35032975673675537
Sister ALLAH AP KAY BHAI KO SALAMAT RAKHAY LOVE FROM PAKISTAN I AM A BIG FAN OF INDIA BECAUSE ACTRESS CRICKETERS OR MANY MORE MY FAVORITE PERSON LIVE IN INDIA AND I WILL NEVER WANNA SEEN INDIA PAKISTAN WAR,youtube,de,POSITIVE,0.6147753000259399
Jaihind 🇮🇳🇮🇳,youtube,de,NEGATIVE,0.27508318424224854
 @Prince_Gaming_12k  bilkul Sahi kha,youtube,tr,POSITIVE,0.26079827547073364
🙏,youtube,unknown,POSITIVE,0.3085777759552002
Mahadev sath hai garv hai Indian army par hai hind salute ❤🙏🚩🇮🇳,youtube,id,NEGATIVE,0.2996044456958771
फिर एक था पाकिस्तान हो जायेगा​ @Prince_Gaming_12k ,youtube,hi,NEGATIVE,0.4640214741230011
​ @Prince_Gaming_12k  or missile chahiye kya😂,youtube,en,POSITIVE,0.3048340380191803
Dar gaye Endian😂😂😂,youtube,tr,NEUTRAL,0.28298720717430115
❤,youtube,unknown,POSITIVE,0.3085777759552002
 @MYNAMEISDEEPAK-b2f  white flag 🤣,youtube,en,POSITIVE,0.3527081608772278
Jai hind,youtube,sw,NEUTRAL,0.2522337734699249
Har har Mahadev 🙏 bhagwan har veer jawano ki raksha kare,youtube,so,POSITIVE,0.38639017939567566
 @MuhammadHaris-dy7pq  Indian darte nhi har dratee hai india sbka baap thaa hai or rhega jai Hind 🇮🇳,youtube,id,NEGATIVE,0.34373804926872253
Mere papa bhi army me hain...or na hote to bhi hm har fauji bhai k liye ishwar se prathna kar rhe hain ❤,youtube,en,NEGATIVE,0.3952625095844269
"​​ @Prince_Gaming_12k  In 1971 war , 9300 thousand pakisthani soldiers surrendered, now 2025 all over pakisthan will surrender under indian military , jai hind jai bharat",youtube,en,NEGATIVE,0.44716542959213257
​ @FaisalKhan-official_1 😂😂 fake news sunke agaya baccha 😂😂,youtube,en,NEGATIVE,0.612535834312439
 @Prince_Gaming_12k  tu bhi apna kalma parle uske bhai k sath toh Mahadev chalegai tu apni akhri namaz parle,youtube,id,NEGATIVE,0.3364785313606262
amen may good bless him🇮🇳❤lots of pray from northeast arunachal pradesh 💕,youtube,en,NEUTRAL,0.22878412902355194
Shree ji kripa krye ge JAI HIND🙏,youtube,sq,NEGATIVE,0.42616501450538635
​ @Prince_Gaming_12k  happy diwali 🎇 bhaijaan,youtube,id,POSITIVE,0.41111063957214355
Apny Bhai ko bolo ghar jao warna paksitan ab Arha hai bhag sakty ho bhaag jao papa arhy hai ap logo ke,youtube,tl,NEGATIVE,0.3392522931098938
 @Deepikaverma474  Tum bhi Apne papa ke lye kafan ka intizaam kro...🎃,youtube,sw,NEGATIVE,0.3088090121746063
My nana was in Air Force he fought India pak war  1971 war abhi bhi unke medals rakai hai proud of you nana ji ❤,youtube,en,POSITIVE,0.44175636768341064
जय हिंद,youtube,mr,NEGATIVE,0.21638476848602295
​ @Prince_Gaming_12k army mai join hote hi kafan badh lete hai sar pr tu apne pak ki kafan ka intezam kar kyuki vo tak kharidne ke liya paise nhi h tumpe,youtube,id,NEGATIVE,0.46097174286842346
Salute hai bhai 🙌🙌,youtube,id,POSITIVE,0.5370490550994873
Apka bhai bharat ka hero hai wo hamara bhi bhai h...🫡,youtube,sw,NEGATIVE,0.2691240906715393
Mahadev satha ache❤,youtube,en,POSITIVE,0.46105554699897766
Jo aapka bhai bta raha ha aapko... Vo sabko btane nhi bola ha usne... Aagar mena aapko report mar diya na.. Toh aapka bhai court marshal ho jaiga.. Info leak ka case lagega,youtube,so,NEGATIVE,0.6151822805404663
Har har Mahadev 🙏,youtube,sv,POSITIVE,0.328091561794281
آپکے آپریشن سندور کو آپریشن ودوا کردیا پاکستان نے انڈیا میڈیا بہت فیک نیوز دیتی ہے یہ بھی بتائیں 5طیارے اور ایک ڈرون بھی ٹارگٹ ہوا ہے انڈیا کا,youtube,ur,NEGATIVE,0.3474142253398895
we are for indian army🫡,youtube,en,POSITIVE,0.2904631495475769
My prayers🙏,youtube,en,POSITIVE,0.5787279009819031
​ @Prince_Gaming_12k Happy Diwali Advance bro👍👍,youtube,en,POSITIVE,0.6199274659156799
 @ItachiUchiha-p2m9k  🤣🤣🤣,youtube,sw,POSITIVE,0.3615921437740326
​ @Prince_Gaming_12k  tum to Bina kafan hi rakh ho jaoge😂,youtube,id,NEGATIVE,0.2808959186077118
Jai Hind,youtube,id,NEUTRAL,0.2522337734699249
"Atta chawal store kr lo bhai log...pta nhi phir mile na mile😂
Aur safe rhne ki koshish Krna pakistan walo..kyuki safe to tumko choregi nhi indian army!

Jai Hind!!
Akhand bharat!",youtube,sw,NEGATIVE,0.4075627028942108
Pta kr lo zinda b h ya nahi,youtube,sw,NEGATIVE,0.4196067154407501
Sister muje pata he.. Aap Ke papa bhi army me thee.... We proude  your  family... ❤,youtube,en,POSITIVE,0.683192789554596
❤❤,youtube,unknown,POSITIVE,0.3085777759552002
 @RahulChoudhary-h2d  Bhai yeh dunya fani hai is dunya se sab ne Jana hai is se accha Keh mout ke baad aane wali Zindagi tyari krlein,youtube,id,NEGATIVE,0.32556119561195374
🤬🤬​ @Prince_Gaming_12k ,youtube,en,POSITIVE,0.40302011370658875
 @Shortszone123-i2e  😂,youtube,sq,POSITIVE,0.22541049122810364
Next movie title will be ..Ek tha  pakistan....,youtube,en,NEGATIVE,0.22813324630260468
Mahadev unki raksha kre❤,youtube,et,POSITIVE,0.3564983308315277
Bholenath mere sabhi armi bhaaiyon ki raksha Krna🙏,youtube,id,NEUTRAL,0.23682953417301178
Mahadev sabki Raksha karege paresan mat hoiye,youtube,id,NEGATIVE,0.2881994843482971
Mata Rani kuch ni hone dengi aap nischint rho,youtube,sw,NEGATIVE,0.5362321734428406
Bhagwan hamare indian army ko aur hamare desh ko dushmano se surakshit rakhe❤❤❤🥹🥹🥹🌷🌷🙏🙏🙏,youtube,id,NEGATIVE,0.3125501871109009
